"","type","Player","Turniej","Data","Position","Priority","Information","Kraj","Nawierzchnia","update"
"37","atp","Alec Beckley","Hillcrest 3",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"38","atp","Alec Deckers","Amstelveen",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"39","atp","Alec Deckers","Qual. The Hague",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"40","atp","Alejandro Davidovich Fokina","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"41","atp","Alejandro Davidovich Fokina","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"42","atp","Alejandro Moro Cañas","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"43","atp","Alejandro Tabilo","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"44","atp","Alejandro Tabilo","Kitzbuhel",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"45","atp","Alejo Lorenzo Lingua Lavallén","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"46","atp","Alejo Sanchez Quilez","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"47","atp","Alejo Sanchez Quilez","Astana",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"48","atp","Aleksandar Kovačević","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"49","atp","Aleksandar Kovačević","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"50","atp","Aleksandar Kovačević","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"51","atp","Aleksandar Vukic","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"52","atp","Aleksandar Vukic","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"53","atp","Aleksandar Vukic","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"54","atp","Aleksandr Braynin","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"55","atp","Aleksandr Lobanov","Monastir 27",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"56","atp","Aleksandr Lobanov","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"57","atp","Aleksandre Bakshi","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"58","atp","Aleksandre Metreveli","Qual. Marburg",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"59","atp","Aleksandre Metreveli","Qual. Kassel",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"60","atp","Alessandro Giannessi","Qual. Modena",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"61","atp","Alessandro Giannessi","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"62","atp","Alessandro Pecci","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"63","atp","Alex Barrena","Qual. Troyes",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"64","atp","Alex Barrena","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"65","atp","Alex De Minaur","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"66","atp","Alex De Minaur","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"67","atp","Alex Hernandez","Qual. Sao Paolo",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"68","atp","Alex Knaff","Lakewood",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"69","atp","Alex Knaff","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"70","atp","Alex Martí Pujolras","Getxo",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"71","atp","Alex Martí Pujolras","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"72","atp","Alex Martinez","Qual. Getxo",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"73","atp","Alex Martinez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"74","atp","Alex Michelsen","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"75","atp","Alex Michelsen","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"76","atp","Alexander Blockx","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"77","atp","Alexander Bublik","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"78","atp","Alexander Bublik","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"79","atp","Alexander Kotzen","Qual. Laval",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"80","atp","Alexander Kotzen","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"81","atp","Alexander Ritschard","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"82","atp","Alexander Ritschard","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"83","atp","Alexander Shevchenko","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"84","atp","Alexander Shevchenko","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"85","atp","Alexander Shevchenko","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"86","atp","Alexander Shevchenko","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"87","atp","Alexander Stater","Belem",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"88","atp","Alexander Stater","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"89","atp","Alexander Weis","Qual. Modena",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"90","atp","Alexander Weis","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"91","atp","Alexander Zverev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"92","atp","Alexander Zverev","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"93","atp","Alexandre Aubriot","Qual. Ajaccio",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"94","atp","Alexandre Aubriot","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"95","atp","Alexandre Müller","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"96","atp","Alexandre Müller","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"97","atp","Alexandre Reco","Qual. Ajaccio",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"98","atp","Alexei Popyrin","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"99","atp","Alexei Popyrin","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"100","atp","Alexei Popyrin","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"101","atp","Alexey Vatutin","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"102","atp","Alexey Vatutin","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"103","atp","Alexey Zakharov","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"104","atp","Alexey Zakharov","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"105","atp","Alexis Galarneau","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"106","atp","Alexis Galarneau","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"107","atp","Alexis Gautier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"108","atp","Alexis Gautier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"109","atp","Aliaksandr Liaonenka","Tianjin 2",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"110","atp","Aliaksandr Liaonenka","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"111","atp","Alibek Kachmazov","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"112","atp","Alibek Kachmazov","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"113","atp","Altuğ Çelikbilek","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"114","atp","Altuğ Çelikbilek","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"115","atp","Álvaro Guillén Meza","Troyes",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"116","atp","Álvaro Guillén Meza","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"117","atp","Álvaro Guillén Meza","Qual. Amersfoort",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"118","atp","Amit Vales","Nakhon Si Thammarat 4",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"119","atp","Amit Vales","Nakhon Si Thammarat 5",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"120","atp","Amr Elsayed","Monastir 27",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"121","atp","Amr Elsayed","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"122","atp","Andre Ilagan","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"123","atp","Andre Ilagan","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"124","atp","Andrea Bacaloni","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"125","atp","Andrea Collarini","Qual. Modena",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"126","atp","Andrea Collarini","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"127","atp","Andrea Guerrieri","Qual. Padua",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"128","atp","Andrea Pellegrino","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"129","atp","Andrea Pellegrino","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"130","atp","Andrea Pellegrino","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"131","atp","Andrea Picchione","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"132","atp","Andrea Picchione","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"133","atp","Andrea Vavassori","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"134","atp","Andrej Nedic","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"135","atp","Andrej Nedic","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"136","atp","Andrés Andrade","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"137","atp","Andrés Andrade","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"138","atp","Andres Martin","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"139","atp","Andrew Fenty","Lakewood",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"140","atp","Andrew Fenty","Lakewood 2",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"141","atp","Andrey Chepelev","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"142","atp","Andrey Chepelev","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"143","atp","Andrey Rublev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"144","atp","Andrey Rublev","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"145","atp","Andrey Rublev","Umag",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"146","atp","Andy Murray","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"147","atp","Antoine Bellier","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"148","atp","Antoine Bellier","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"149","atp","Antoine Bellier","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"150","atp","Antoine Escoffier","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"151","atp","Antoine Escoffier","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"152","atp","Antoine Escoffier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"153","atp","Antoine Ghibaudo","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"154","atp","Antoine Hoang","Qual. Troyes",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"155","atp","Antoine Hoang","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"156","atp","Anton Matusevich","Marburg",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"157","atp","Anton Matusevich","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"158","atp","Aoran Wang","Tianjin 2",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"159","atp","Aoran Wang","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"160","atp","Aoran Wang","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"161","atp","Aristotelis Thanos","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"162","atp","Arklon Huertas Del Pino Cordova","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"163","atp","Arthur Bouquier","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"164","atp","Arthur Cazaux","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"165","atp","Arthur Cazaux","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"166","atp","Arthur Fery","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"167","atp","Arthur Fery","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"168","atp","Arthur Fils","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"169","atp","Arthur Fils","Hamburg",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"170","atp","Arthur Géa","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"171","atp","Arthur Géa","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"172","atp","Arthur Reymond","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"173","atp","Arthur Reymond","Qual. Pozoblanco",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"174","atp","Arthur Rinderknech","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"175","atp","Arthur Rinderknech","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"176","atp","Arthur Rinderknech","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"177","atp","Arthur Weber","Kassel",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"178","atp","Aryan Shah","Hillcrest 3",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"179","atp","Aryan Shah","Qual. Astana",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"180","atp","Aslan Karatsev","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"181","atp","Aslan Karatsev","Qual. Hamburg",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"182","atp","August Holmgren","Qual. Modena",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"183","atp","August Holmgren","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"184","atp","August Holmgren","Pozoblanco",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"185","atp","Axel Garcian","Qual. Ajaccio",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"186","atp","Axel Garcian","Qual. Uriage",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"187","atp","Axel Nefve","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"188","atp","Aziz Dougaz","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"189","atp","Aziz Dougaz","Padua",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"190","atp","Bang Shuo Yin","Qual. Tianjin 3",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"191","atp","Bautista Vilicich","Sao Paolo",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"192","atp","Ben Jones","Qual. Laval",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"193","atp","Ben Jones","Qual. Dallas",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"194","atp","Ben Shelton","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"195","atp","Ben Shelton","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"196","atp","Benjamin Bonzi","Winnipeg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"197","atp","Benjamin Bonzi","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"198","atp","Benjamin Hassan","Karlsruhe",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"199","atp","Benjamin Hassan","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"200","atp","Benjamin Hassan","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"201","atp","Benjamin Lock","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"202","atp","Benjamin Lock","Roda De Bara",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"203","atp","Benjamin Pietri","Qual. Kursumlijska Banja 11",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"204","atp","Benjamin Pietri","Qual. Kursumlijska Banja 12",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"205","atp","Benjamin Winter Lopez","Qual. Getxo",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"206","atp","Benjamin Winter Lopez","Qual. Roda De Bara",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"207","atp","Benoît Paire","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"208","atp","Benoît Paire","Trieste",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"209","atp","Benoît Paire","Qual. Bastad",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"210","atp","Bernabé Zapata Miralles","Modena",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"211","atp","Bernabé Zapata Miralles","Salzburg",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"212","atp","Bernabé Zapata Miralles","Amersfoort",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"213","atp","Bernard Tomic","Bloomfield Hills",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"214","atp","Bernard Tomic","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"215","atp","Billy Harris","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"216","atp","Billy Harris","Qual. Newport",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"217","atp","Blaise Bicknell","Laval",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"218","atp","Blaise Bicknell","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"219","atp","Blaise Bicknell","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"220","atp","Blake Ellis","Ajaccio",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"221","atp","Blake Ellis","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"222","atp","Blake Mott","Nottingham 3",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"223","atp","Blaž Rola","Qual. Salzburg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"224","atp","Bogdan Bobrov","Qual. Brasov",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"225","atp","Bogdan Bobrov","Qual. Iasi",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"226","atp","Bor Artnak","Store",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"227","atp","Bor Artnak","Litija",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"228","atp","Boris Butulija","Monastir 27",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"229","atp","Boris Butulija","Monastir 28",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"230","atp","Boris Pokotilov","Ust Kamenogorsk 2",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"231","atp","Borna Ćorić","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"232","atp","Borna Ćorić","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"233","atp","Botic van de Zandschulp","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"234","atp","Botic van de Zandschulp","Braunschweig",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"235","atp","Botic van de Zandschulp","Gstaad",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"236","atp","Brandon Holt","Bloomfield Hills",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"237","atp","Brandon Holt","Qual. Winnipeg",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"238","atp","Brandon Holt","Granby",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"239","atp","Brandon Nakashima","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"240","atp","Brandon Nakashima","Newport",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"241","atp","Brandon Nakashima","Atlanta",2024-07-22,"","1","MAIN DRAW","","",2024-06-27
"242","atp","Branko Djuric","Kursumlijska Banja 11",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"243","atp","Branko Djuric","Kursumlijska Banja 12",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"244","atp","Brian Bozemoj","Qual. Amstelveen",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"245","atp","Brian Bozemoj","Qual. The Hague",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"246","atp","Bruno Kuzuhara","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"247","atp","Bruno Kuzuhara","Dallas",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"248","atp","Bruno Kuzuhara","Qual. Granby",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"249","atp","Buvaysar Gadamauri","Marburg",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"250","atp","Buvaysar Gadamauri","The Hague",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"251","atp","Calvin Hémery","Troyes",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"252","atp","Calvin Hémery","Uriage",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"253","atp","Cameron Norrie","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"254","atp","Cameron Norrie","Bastad",2024-07-15,"","1","MAIN DRAW","","",2024-06-27
"255","atp","Camilo Ugo Carabelli","Karlsruhe",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"256","atp","Camilo Ugo Carabelli","Iasi",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"257","atp","Camilo Ugo Carabelli","Qual. Hamburg",2024-07-15,"","1","QUALIFYING","","",2024-06-27
"258","atp","Cannon Kingsley","Qual. Bloomfield Hills",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"259","atp","Carlo Alberto Caniato","Umag",2024-07-08,"","1","MAIN DRAW","","",2024-06-27
"260","atp","Carlos Alcaraz Garfia","Wimbledon",2024-07-01,"","1","MAIN DRAW","","",2024-06-27
"261","atp","Carlos Gimeno Valero","Qual. Troyes",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"262","atp","Carlos Lopez Montagud","Qual. Karlsruhe",2024-07-01,"","1","QUALIFYING","","",2024-06-27
"263","atp","Carlos Lopez Montagud","Qual. Trieste",2024-07-08,"","1","QUALIFYING","","",2024-06-27
"264","atp","Carlos Sánchez Jover","Qual. Braunschweig",2024-07-08,"","1","QUALIFYING","","",2024-06-27
